id,roundtrip_time [s]
         0,0.009415702
         1,0.002666541
         2,0.011208127
         3,0.001912756
         4,0.001674450
         5,0.002543353
         6,0.002037989
         7,0.003120365
         8,0.003221742
         9,0.002732526
        10,0.003211654
        11,0.002709244
        12,0.002452553
        13,0.001972974
        14,0.002893175
        15,0.002766302
        16,0.002278252
        17,0.002354530
        18,0.002772739
        19,0.002648788
        20,0.003373235
        21,0.002371406
        22,0.002806647
        23,0.002501965
        24,0.001943630
        25,0.002031076
        26,0.002618557
        27,0.001938937
        28,0.002369157
        29,0.002046282
        30,0.002567605
        31,0.001930882
        32,0.002543180
        33,0.002113008
        34,0.002690126
        35,0.002877184
        36,0.002430147
        37,0.002019044
        38,0.001999217
        39,0.002831048
        40,0.002420524
        41,0.003186312
        42,0.002688897
        43,0.002164941
        44,0.002537032
        45,0.001786515
        46,0.002217541
        47,0.002521476
        48,0.002240948
        49,0.002402861
        50,0.002471245
        51,0.003245482
        52,0.002013616
        53,0.002413095
        54,0.002013865
        55,0.002682209
        56,0.002959626
        57,0.002825389
        58,0.002711797
        59,0.002276461
        60,0.002048725
        61,0.002115525
        62,0.003176308
        63,0.002720780
        64,0.001601952
        65,0.001934324
        66,0.002239548
        67,0.002518729
        68,0.002579934
        69,0.003916562
        70,0.002281902
        71,0.001907741
        72,0.001978259
        73,0.001967398
        74,0.002021431
        75,0.002892745
        76,0.002465986
        77,0.002015513
        78,0.002743449
        79,0.001896466
        80,0.001995753
        81,0.003161402
        82,0.002005999
        83,0.001988636
        84,0.002892649
        85,0.002506568
        86,0.002006099
        87,0.002009266
        88,0.002142713
        89,0.002542325
        90,0.002081204
        91,0.002592053
        92,0.001891607
        93,0.002003308
        94,0.002486735
        95,0.002847352
        96,0.002745463
        97,0.001964047
        98,0.001944853
        99,0.002323474
       100,0.002710372
       101,0.002320604
       102,0.003385051
       103,0.002583443
       104,0.002635148
       105,0.001926116
       106,0.002051176
       107,0.002695581
       108,0.002349493
       109,0.002707959
       110,0.002950458
       111,0.002488965
       112,0.002066548
       113,0.002118667
       114,0.002577065
       115,0.002399848
       116,0.001993360
       117,0.001944865
       118,0.002032531
       119,0.001977830
       120,0.002050115
       121,0.001973612
       122,0.001908770
       123,0.001960409
       124,0.001959646
       125,0.002051647
       126,0.001915590
       127,0.001956227
       128,0.001215453
       129,0.001932902
       130,0.001937287
       131,0.001950358
       132,0.004345853
       133,0.002402919
       134,0.001924205
       135,0.001953613
       136,0.001952655
       137,0.003832178
       138,0.002183701
       139,0.001999482
       140,0.002651008
       141,0.002683365
       142,0.002341171
       143,0.001930281
       144,0.001715852
       145,0.001942069
       146,0.002181828
       147,0.002436323
       148,0.001931848
       149,0.001871032
       150,0.001794178
       151,0.001905203
       152,0.001959410
       153,0.001506001
       154,0.002536464
       155,0.002314576
       156,0.001543139
       157,0.002289997
       158,0.001950572
       159,0.002554803
       160,0.002432699
       161,0.002009514
       162,0.001910378
       163,0.003381455
       164,0.002382956
       165,0.001989575
       166,0.005219752
       167,0.004523409
       168,0.003073913
       169,0.002537742
       170,0.001875058
       171,0.001906782
       172,0.002066221
       173,0.001797270
       174,0.002154022
       175,0.002703771
       176,0.002285927
       177,0.001973150
       178,0.003182316
       179,0.003439045
       180,0.003515133
       181,0.002078689
       182,0.002516132
       183,0.002001378
       184,0.003779273
       185,0.002605036
       186,0.002070240
       187,0.003017575
       188,0.002009706
       189,0.001918304
       190,0.001920637
       191,0.002401912
       192,0.002626151
       193,0.002304096
       194,0.001987328
       195,0.001924453
       196,0.002950719
       197,0.002134645
       198,0.002577585
       199,0.002001703
       200,0.002019689
       201,0.003021485
       202,0.003360064
       203,0.002000292
       204,0.001928199
       205,0.002246450
       206,0.002524435
       207,0.002008299
       208,0.002731909
       209,0.003051707
       210,0.002645944
       211,0.002025364
       212,0.001829164
       213,0.002002827
       214,0.002132715
       215,0.002851399
       216,0.001752182
       217,0.002589963
       218,0.001963199
       219,0.002039439
       220,0.002425323
       221,0.002214183
       222,0.002524073
       223,0.002490216
       224,0.002546857
       225,0.001871714
       226,0.002185225
       227,0.002035453
       228,0.002659531
       229,0.002334419
       230,0.002534932
       231,0.001784675
       232,0.001944761
       233,0.002009609
       234,0.002824498
       235,0.003016617
       236,0.001990130
       237,0.002033345
       238,0.002435513
       239,0.001937571
       240,0.002040058
       241,0.002035451
       242,0.002646780
       243,0.001983346
       244,0.003031394
       245,0.001914879
       246,0.001986992
       247,0.001972361
       248,0.002836827
       249,0.002778925
       250,0.002910528
       251,0.002592358
       252,0.002608125
       253,0.002511925
       254,0.002846976
       255,0.003032144
       256,0.002670473
       257,0.003011651
       258,0.002269295
       259,0.002787327
       260,0.002340062
       261,0.003071688
       262,0.012730349
       263,0.002330379
       264,0.002048089
       265,0.002986374
       266,0.002016858
       267,0.003008290
       268,0.002000048
