id,roundtrip_time [s]
         0,0.002420635
         1,0.001904959
         2,0.001648089
         3,0.001597807
         4,0.001672973
         5,0.001866564
         6,0.001741037
         7,0.001731604
         8,0.001543864
         9,0.001679371
        10,0.001655603
        11,0.001733974
        12,0.001634848
        13,0.001870128
        14,0.001543028
        15,0.001686917
        16,0.001573338
        17,0.001789320
        18,0.001670035
        19,0.001608068
        20,0.001644696
        21,0.001725858
        22,0.001666272
        23,0.001947526
        24,0.001614734
        25,0.001829692
        26,0.001569790
        27,0.001873780
        28,0.001625792
        29,0.001870964
        30,0.001720522
        31,0.001861485
        32,0.001644180
        33,0.001847781
        34,0.001574889
        35,0.001722925
        36,0.001759067
        37,0.001738671
        38,0.001636514
        39,0.001658165
        40,0.001779694
        41,0.001846102
        42,0.001556687
        43,0.001730802
        44,0.001727651
        45,0.001996976
        46,0.001635422
        47,0.001553661
        48,0.001562419
        49,0.001727947
        50,0.001546651
        51,0.001753906
        52,0.001573213
        53,0.001717110
        54,0.001528296
        55,0.001716865
        56,0.001699777
        57,0.001838308
        58,0.001643349
        59,0.001593680
        60,0.001776958
        61,0.001568282
        62,0.001604612
        63,0.001644059
        64,0.001628364
        65,0.001700844
        66,0.001867399
        67,0.001719982
        68,0.001649194
        69,0.001870242
        70,0.001533021
        71,0.001804656
        72,0.001775702
        73,0.001794560
        74,0.001630991
        75,0.002045514
        76,0.001828396
        77,0.001867477
        78,0.001677909
        79,0.001940806
        80,0.001853371
        81,0.001930016
        82,0.001963753
        83,0.001959148
        84,0.001808761
        85,0.002107321
        86,0.001463807
        87,0.001935504
        88,0.001829680
        89,0.001975849
        90,0.001578569
        91,0.001840401
        92,0.001831410
        93,0.001975898
        94,0.001662698
        95,0.001837707
        96,0.001451731
        97,0.001804324
        98,0.001489624
        99,0.001815404
       100,0.001548580
       101,0.001732529
       102,0.001568575
       103,0.001611987
       104,0.001663278
       105,0.001960100
       106,0.001708260
       107,0.001788877
       108,0.001651060
       109,0.002021510
       110,0.001824372
       111,0.002033662
       112,0.001781436
       113,0.002169951
       114,0.001823730
       115,0.002181253
       116,0.001811540
       117,0.002137851
       118,0.001983389
       119,0.002611786
       120,0.001745661
       121,0.002175719
       122,0.001539032
       123,0.001935816
       124,0.001661809
       125,0.001822211
       126,0.001643958
       127,0.001899877
       128,0.001900680
       129,0.002039938
       130,0.001677531
       131,0.001948014
       132,0.001869497
       133,0.002131219
       134,0.001676461
       135,0.001877555
       136,0.001640740
       137,0.001715931
       138,0.001837124
       139,0.001955705
       140,0.001673842
       141,0.002021650
       142,0.001857393
       143,0.002107370
       144,0.001675771
       145,0.002971403
       146,0.002216586
       147,0.002503274
       148,0.001731667
       149,0.002361008
       150,0.001710240
       151,0.001347308
       152,0.001599803
       153,0.001956765
       154,0.001755796
       155,0.001987212
       156,0.001770149
       157,0.001964030
