id,roundtrip_time [s]
         0,0.001788121
         1,0.002056033
         2,0.002063087
         3,0.002201161
         4,0.002183328
         5,0.002207117
         6,0.002048950
         7,0.002171064
         8,0.002130197
         9,0.002069755
        10,0.002417753
        11,0.002116745
        12,0.001994321
        13,0.002222931
        14,0.002117894
        15,0.002222516
        16,0.002064603
        17,0.001556442
        18,0.001945826
        19,0.001844280
        20,0.002713944
        21,0.002241674
        22,0.002267941
        23,0.001950937
        24,0.002112256
        25,0.002277160
        26,0.002144401
        27,0.002114457
        28,0.001986591
        29,0.002154581
        30,0.002025639
        31,0.002273784
        32,0.002046754
        33,0.002023756
        34,0.002055545
        35,0.002171658
        36,0.002076828
        37,0.001933632
        38,0.002144004
        39,0.001865625
        40,0.002099810
        41,0.001956945
        42,0.002154558
        43,0.002100605
        44,0.001989125
        45,0.002099961
        46,0.001996797
        47,0.002085645
        48,0.002052200
        49,0.002066454
        50,0.002069534
        51,0.002223282
        52,0.002023961
        53,0.002057506
        54,0.002105547
        55,0.002095742
        56,0.002118946
        57,0.001954925
        58,0.001995308
        59,0.002172402
        60,0.001979672
        61,0.002181533
        62,0.002141929
        63,0.001994412
        64,0.002018356
        65,0.002031828
        66,0.002067041
        67,0.001986394
        68,0.002102195
        69,0.002008287
        70,0.002028689
        71,0.002043518
        72,0.002102798
        73,0.002086416
        74,0.002249228
        75,0.002229913
        76,0.002191817
        77,0.002108063
        78,0.002231903
        79,0.002036239
        80,0.001973463
        81,0.001938766
        82,0.002110473
        83,0.002225981
        84,0.002233722
        85,0.002198650
        86,0.002081198
        87,0.002121465
        88,0.002192905
        89,0.002234285
        90,0.002173919
        91,0.002123775
        92,0.002024027
        93,0.002230890
        94,0.002136581
        95,0.002219728
        96,0.002181474
        97,0.002062905
        98,0.001931619
        99,0.002225213
       100,0.002288658
       101,0.001975749
       102,0.002079288
       103,0.002069900
       104,0.002074761
       105,0.001946483
       106,0.002209403
       107,0.002154873
       108,0.002030057
       109,0.002040909
       110,0.002139252
       111,0.002474804
       112,0.002146096
       113,0.003007103
       114,0.002233262
       115,0.001979032
       116,0.002111609
       117,0.001997337
       118,0.002074459
       119,0.002315948
       120,0.002066235
       121,0.002241191
       122,0.002116044
       123,0.002013181
       124,0.002019404
       125,0.001990259
       126,0.001963960
       127,0.001959645
       128,0.002079171
       129,0.002009616
       130,0.001944791
       131,0.001963336
       132,0.001961457
       133,0.001963455
       134,0.001971311
       135,0.002177602
       136,0.002198787
       137,0.002011448
       138,0.002238742
       139,0.001495426
       140,0.002039425
       141,0.002180700
       142,0.002039475
       143,0.002237587
       144,0.002192756
       145,0.002173715
       146,0.002004294
       147,0.002235426
       148,0.002192461
       149,0.002236394
       150,0.002203515
       151,0.002304418
       152,0.002053335
       153,0.002145520
       154,0.002115029
       155,0.002042843
       156,0.002419775
       157,0.002076611
       158,0.001935108
       159,0.002040919
       160,0.002151433
       161,0.001474694
       162,0.002183535
       163,0.001960272
       164,0.002202044
       165,0.002087400
       166,0.002234268
       167,0.002240063
       168,0.002187856
       169,0.002291032
       170,0.002076306
       171,0.002030761
       172,0.002216753
       173,0.002031928
       174,0.002125470
       175,0.002247406
       176,0.002322616
       177,0.002246624
       178,0.002074626
       179,0.002201534
       180,0.002220400
       181,0.002054819
       182,0.002025780
       183,0.002329160
       184,0.001890383
       185,0.002056790
       186,0.002090181
       187,0.002152743
       188,0.001947664
       189,0.002164099
       190,0.002018726
       191,0.001960074
       192,0.002021047
       193,0.001953250
       194,0.002041630
       195,0.002282863
       196,0.002173443
       197,0.001973034
       198,0.002405847
       199,0.002021324
       200,0.001991629
       201,0.002036954
       202,0.002006385
       203,0.002009407
       204,0.002056891
       205,0.001992003
       206,0.001971202
       207,0.001973450
       208,0.002050577
       209,0.002084090
       210,0.002125521
       211,0.001993293
       212,0.001949073
       213,0.002022953
       214,0.001970429
       215,0.001918967
       216,0.002039943
       217,0.002132814
       218,0.002011754
       219,0.001942732
       220,0.001980684
       221,0.002008676
       222,0.002118534
       223,0.001956947
       224,0.001940200
       225,0.001945226
       226,0.002055448
       227,0.002079083
       228,0.002026483
       229,0.002089604
       230,0.001821755
       231,0.001959559
       232,0.002139780
       233,0.001950400
       234,0.002250755
       235,0.001957493
       236,0.001902028
       237,0.002147311
       238,0.001994655
       239,0.002105586
       240,0.002006806
       241,0.002043943
       242,0.002252014
       243,0.001899104
       244,0.002029544
       245,0.001905261
       246,0.002016354
       247,0.001902190
       248,0.002015909
       249,0.002055475
       250,0.002073703
       251,0.002005341
       252,0.001972666
       253,0.002214081
       254,0.001921239
       255,0.001973739
       256,0.002027069
       257,0.002072657
       258,0.002124212
       259,0.002307489
       260,0.001140932
       261,0.000950403
       262,0.000923916
       263,0.000919390
       264,0.000977652
       265,0.000753865
       266,0.000788361
       267,0.000823558
       268,0.000943099
       269,0.000757870
       270,0.000764876
       271,0.000765830
       272,0.000780706
       273,0.000866058
       274,0.000830568
       275,0.000778847
       276,0.000766449
       277,0.000856170
       278,0.000966753
       279,0.000929277
       280,0.000934610
       281,0.001136479
       282,0.001039430
       283,0.000763981
       284,0.000896216
       285,0.000794162
       286,0.000826791
       287,0.000903899
       288,0.000812640
       289,0.000923228
       290,0.000765015
       291,0.000667347
       292,0.000809252
       293,0.000873826
       294,0.000818082
       295,0.000899602
       296,0.000767068
       297,0.000784609
       298,0.000827274
       299,0.000753450
       300,0.000787055
       301,0.000797009
       302,0.000824660
       303,0.000853814
       304,0.000889541
       305,0.000699198
       306,0.000784030
       307,0.000745529
       308,0.000793752
       309,0.000820284
       310,0.000745386
       311,0.000820984
       312,0.000793145
       313,0.000751345
